MatchID;Champ Name;win;effectiveHealAndShielding;largestKillingSpree;largestMultiKill;timeCCingOthers;totalDamageDealtToChampions;physicalDamageDealtToChampions;magicDamageDealtToChampions;trueDamageDealtToChampions;totalDamageDealt;physicalDamageDealt;magicDamageDealt;trueDamageDealt;damageDealtToTurrets;damageDealtToObjectives;totalHeal;totalDamageTaken;physicalDamageTaken;magicDamageTaken;trueDamageTaken;damageSelfMitigated;goldSpent;totalMinionsKilled;neutralMinionsKilled;visionScore;wardsPlaced;wardsKilled;visionWardsBoughtInGame;turretKills;inhibitorKills
KR_7393779687;Nautilus;0;1398.8375244140625;0;1;61;9537;3001;5444;1090;19592;7474;8913;3204;1093;1166;470;25871;12823;8261;4786;27094;6225;22;0;58;28;7;11;1;0
KR_7393779687;Aatrox;1;0;2;1;29;23019;18578;4112;327;145496;134312;10766;417;8506;8852;15832;31040;17036;12971;1032;28017;11300;218;0;26;7;4;2;3;1
KR_7393779687;Viego;1;0;15;2;36;25552;19943;4368;1240;280235;190458;19286;70489;3978;39901;25501;31744;23080;8022;642;27913;13800;16;182;43;7;9;16;2;0
KR_7393779687;Qiyana;1;0;4;2;17;21529;18478;2052;999;147779;132477;13618;1683;7922;13647;1778;19948;11734;7389;824;11735;10200;155;9;15;2;3;2;3;0
KR_7393779687;Velkoz;1;0;4;1;26;26104;629;17467;8007;163178;7670;124109;31397;2496;9301;704;17501;12553;4789;158;9700;11550;192;0;14;3;4;0;0;0
KR_7393779687;Lulu;1;10654.9111328125;0;1;51;6806;993;5559;253;19403;2660;14931;1811;795;2078;5068;17829;10112;7294;422;9537;7425;27;0;90;44;12;15;0;0
KR_7393726937;KSante;1;1710.142578125;5;3;48;28234;23966;3249;1018;171773;154789;9871;7112;4815;16740;8040;43292;31760;9183;2348;85596;13775;231;0;33;10;4;7;1;0
KR_7393726937;Graves;1;0;2;1;27;18734;14747;967;3018;304606;241645;2081;60879;1600;61999;12784;31741;18586;12304;851;21379;12950;44;184;42;4;15;2;0;0
KR_7393726937;Sylas;1;0;5;1;37;31760;1099;28252;2409;166256;7655;140097;18504;9390;12100;10209;44645;31698;10694;2253;31036;14550;187;0;53;20;5;9;4;1
KR_7393726937;Varus;1;0;4;2;44;44950;38620;5528;801;233456;216850;12080;4525;3200;16270;5909;24481;16907;6890;683;12542;16575;245;10;27;14;8;1;2;0
KR_7393726937;Neeko;1;788.4000244140625;3;2;55;22687;1982;20009;695;42978;4316;36888;1772;2731;6354;3688;28672;18038;9276;1356;13197;11225;32;4;133;64;14;17;2;0
KR_7393726937;Ambessa;0;0;3;1;12;27307;25368;118;1820;194008;191133;118;2756;4146;7856;8630;35087;25682;8187;1218;39424;11225;215;4;19;11;2;1;0;0
KR_7393726937;FiddleSticks;0;0;3;1;48;22079;77;20953;1047;260164;8182;185553;66425;0;4935;20212;36268;22886;12626;755;20179;13130;21;189;96;9;8;10;0;0
KR_7393726937;Irelia;0;0;9;2;25;45049;31729;11134;2186;217740;173850;40217;3672;4399;21673;19359;49761;21900;22433;5427;53600;18325;228;8;30;5;8;3;1;0
KR_7393726937;Caitlyn;0;0;2;2;29;32245;30117;866;1261;249680;245146;1397;3137;5359;27441;11448;30678;22782;7672;223;19641;14900;236;10;31;9;6;2;2;0
KR_7393726937;Maokai;0;1688.718994140625;0;1;58;13189;1402;10608;1178;33064;4392;25439;3232;0;860;6042;38657;23069;14518;1069;32327;8375;45;0;133;58;20;17;0;0
KR_7393696740;Ryze;1;0;3;1;16;11617;843;10773;0;95080;10537;83277;1266;4158;4227;1847;11421;7588;3833;0;5131;6800;156;4;11;7;0;2;2;0
KR_7393696740;Graves;1;0;5;2;16;9612;7623;747;1241;138977;103361;1894;33721;238;24103;6454;11900;8070;3790;40;7046;6975;29;101;16;5;1;1;0;0
KR_7393696740;Ahri;1;0;0;0;13;10741;2288;6893;1560;56265;9007;31193;16064;3225;3225;1524;8751;4112;4638;0;3626;5985;107;0;10;2;3;1;1;0
KR_7393696740;Corki;1;0;2;1;0;12159;8253;2397;1508;47780;29328;14354;4097;1322;2789;1230;11154;8273;2543;338;5442;5233;77;0;12;5;2;0;0;0
KR_7393696740;Nami;1;3761.928955078125;5;3;38;9176;2378;6381;416;13077;4019;8373;684;0;157;4979;9144;6386;2687;70;3313;5550;12;0;41;17;5;6;0;0
KR_7393696740;Ornn;0;0;0;0;14;6885;3941;2943;0;46924;33918;13006;0;76;76;0;14862;4770;9483;608;9636;3525;107;0;8;4;1;1;0;0
KR_7393696740;Viego;0;0;0;0;5;3331;2972;263;96;93120;58330;3165;31624;0;5750;8449;17166;11819;4631;715;7284;4025;4;84;11;2;3;3;0;0
KR_7393696740;Sylas;0;0;2;2;9;8502;263;8239;0;41917;5650;36266;0;0;0;1214;13544;6411;6004;1128;5368;5475;89;0;16;7;0;3;0;0
KR_7393696740;Jinx;0;0;3;2;8;14687;14060;627;0;64656;63117;1539;0;1173;1173;873;11199;6348;3824;1026;4723;6300;119;0;11;5;2;0;0;0
KR_7393696740;Braum;0;815.0713500976562;0;1;28;5761;1077;4331;352;11618;3262;5085;3270;0;0;497;13670;7376;5047;1246;8706;3800;13;0;38;21;2;6;0;0
KR_7393632771;Sett;1;0;5;2;33;22728;19327;0;3400;197525;184991;0;12533;8710;22495;5369;42438;28408;11163;2866;35535;14875;245;8;30;14;5;5;2;0
KR_7393632771;Skarner;1;0;2;2;57;19497;11642;6469;1386;280843;128685;40837;111321;990;25172;19902;43202;26132;14308;2761;60529;11825;22;182;41;8;10;9;1;0
KR_7393632771;Yasuo;1;0;4;1;33;25065;20336;4168;560;272775;240283;20555;11936;13035;16618;8794;27809;18593;7335;1880;24910;14725;282;27;33;11;9;3;5;1
KR_7393632771;Velkoz;1;0;3;2;31;34452;596;26470;7385;188989;9257;145700;34031;502;4144;234;17694;12039;4655;999;7268;10910;241;0;17;2;5;0;0;0
KR_7393632771;Rakan;1;3845.402587890625;2;1;34;7578;1769;4539;1270;14887;3832;7515;3539;946;946;4487;24968;16357;6555;2054;22586;8300;21;0;125;72;7;16;0;0
KR_7393632771;Sion;0;0;2;1;44;20798;9936;10640;221;138488;92405;41876;4206;1304;3380;9111;38933;22291;11456;5185;58017;10100;198;0;33;9;12;4;1;0
KR_7393632771;Graves;0;0;6;2;44;36490;31313;1059;4116;324619;257071;2956;64591;3499;35636;11514;29417;20624;6557;2235;27927;16350;57;180;38;8;7;4;1;0
KR_7393632771;Ahri;0;0;3;2;25;27249;2896;19917;4434;144024;13871;89570;40582;3135;7842;6859;22340;14880;6915;544;11802;11535;203;0;25;11;4;1;1;1
KR_7393632771;Sivir;0;0;0;0;2;21275;19480;1552;242;189241;155672;28578;4990;5190;11035;4830;20255;7653;10073;2529;12348;11750;257;4;29;8;9;1;2;0
KR_7393632771;Leona;0;1918.6385498046875;0;1;46;10928;2456;6895;1576;19142;4995;9893;4253;1092;2565;2481;23351;10344;9469;3537;24911;8300;22;0;103;53;11;14;0;0
KR_7393585776;Sylas;1;0;3;2;9;14458;699;13758;0;53974;4249;49044;680;4227;4289;4420;17197;11240;5289;667;8008;6350;80;0;6;6;0;0;1;0
KR_7393585776;Kindred;1;361.4822998046875;10;2;8;15435;12978;1848;608;107458;69410;12953;25094;2811;15019;7978;11437;9164;2001;271;4748;7750;11;90;13;4;1;0;2;1
KR_7393585776;Hwei;1;446.9859313964844;4;1;12;9868;1592;8276;0;55442;6075;48518;847;5316;5316;0;7368;4157;2859;351;4483;5525;122;0;14;7;3;3;2;0
KR_7393585776;Jinx;1;0;9;2;12;26352;25479;265;607;94406;92499;405;1501;7688;7688;2588;8125;6420;1366;338;3953;10100;116;4;6;3;0;1;2;0
KR_7393585776;Nautilus;1;0;4;1;60;10618;4445;5698;474;17962;6808;9001;2151;921;921;696;9336;6220;2592;522;12079;6475;9;1;26;13;3;3;1;0
KR_7393585776;DrMundo;0;0;0;1;7;11360;6034;5326;0;35575;24891;10683;0;952;952;6333;25746;14186;11345;214;10642;4300;74;0;3;3;0;0;0;0
KR_7393585776;LeeSin;0;473.0634765625;2;1;10;7373;5790;1562;20;55638;25517;10463;19657;0;3332;4860;19663;13323;6000;339;14757;5300;2;45;13;9;0;4;0;0
KR_7393585776;Fizz;0;0;0;1;10;6354;1063;4884;407;39077;7795;30681;599;2017;2147;331;11577;6529;4729;317;4347;5200;84;0;11;4;3;2;0;0
KR_7393585776;Samira;0;0;0;1;0;8856;7065;1433;357;28003;23039;4606;357;0;0;611;15921;12391;3091;438;6124;3950;54;0;5;5;0;0;0;0
KR_7393585776;Camille;0;0;0;1;10;6719;5336;17;1366;11361;9435;17;1908;448;448;359;15511;9726;5406;379;8562;3525;7;0;31;14;0;4;0;0
KR_7393545121;Aatrox;1;0;7;3;17;13254;10482;2504;268;68656;61007;5722;1926;3929;3929;5737;10127;7129;2783;214;9874;6775;132;0;13;8;0;3;1;0
KR_7393545121;Elise;1;0;5;1;15;10552;1253;8692;606;97263;13134;48025;36103;0;16265;7918;13138;8552;4276;310;5645;6525;2;74;11;2;2;1;0;0
KR_7393545121;Tristana;1;0;3;1;6;10996;9393;1602;0;60738;46544;11325;2868;3709;3709;3689;11398;6455;4724;217;5528;5675;111;0;15;6;3;3;0;0
KR_7393545121;Smolder;1;0;0;1;6;12209;10668;1540;0;54405;50917;3325;162;426;426;2226;10828;5914;4681;233;4298;5775;110;0;9;5;1;0;0;0
KR_7393545121;Rakan;1;3083.1630859375;0;1;14;3096;969;2127;0;12285;4160;5540;2584;0;0;3667;9343;5167;4033;142;8103;3750;21;0;33;20;3;4;0;0
KR_7393545121;Irelia;0;0;0;1;8;3833;2716;1117;0;47222;42330;4892;0;196;196;1861;12881;9333;3391;156;8178;4150;100;0;8;4;1;0;0;0
KR_7393545121;LeeSin;0;480.924072265625;3;1;9;8547;6449;1400;697;80242;39673;11838;28730;0;5508;9026;18550;12282;6079;188;15055;6900;3;75;10;4;2;0;0;0
KR_7393545121;Diana;0;0;0;1;4;10035;1099;8936;0;70871;10764;60106;0;1347;2278;0;12741;8309;4282;148;10531;5350;123;4;16;7;4;2;0;0
KR_7393545121;Zeri;0;0;0;1;2;7939;5866;2018;53;74022;42952;13819;17251;2530;2530;731;9946;7636;2139;170;5078;5725;148;0;12;6;5;1;1;0
KR_7393545121;Lulu;0;1902.21728515625;0;1;29;8378;1896;6115;367;13476;2994;9584;898;17;17;1503;11128;8805;2112;210;5144;5525;18;1;40;15;8;6;0;0
KR_7393446607;Jayce;0;0;5;1;15;21504;17274;4230;0;125217;110348;14241;628;3785;9732;1884;21161;11147;9166;847;14294;9675;157;8;14;5;2;1;2;0
KR_7393446607;Zyra;0;0;3;2;51;22945;1547;18577;2820;207023;18528;125088;63404;0;34149;6968;21537;13232;7307;997;8070;11250;11;143;18;5;1;2;0;0
KR_7393446607;Yone;0;0;2;2;12;15477;10064;4164;1249;115650;95303;15194;5152;4722;9158;849;25754;11551;12374;1828;18594;9710;166;0;11;9;0;2;2;0
KR_7393446607;Caitlyn;0;0;4;2;15;19369;18444;566;358;124000;122092;669;1238;5582;5866;2792;19118;10192;7705;1221;8345;11675;189;4;9;6;1;1;0;0
KR_7393446607;Bard;0;1682.735595703125;0;1;36;5822;1693;3536;592;14459;3597;7714;3147;890;2391;1874;20913;12991;6915;1005;8200;5985;22;2;94;46;9;9;1;0
KR_7393446607;Maokai;1;0;0;1;51;13048;2518;10278;252;93420;19324;68708;5387;2642;3789;7313;27910;15670;10838;1401;24150;7600;141;0;6;3;0;2;0;0
KR_7393446607;LeeSin;1;947.1954956054688;7;2;16;29173;24964;2309;1898;209808;132971;30035;46800;0;20894;14865;26732;17569;7729;1434;21884;12900;22;139;17;6;4;0;0;0
KR_7393446607;Akali;1;0;3;3;1;22406;1771;19712;922;84861;9175;74659;1026;393;1025;0;21851;15252;5534;1063;10125;7975;143;4;21;7;6;1;0;0
KR_7393446607;Corki;1;0;4;2;0;16588;11246;3407;1934;127501;67024;51583;8893;4625;6480;1291;16172;11232;4489;450;9418;11683;182;0;9;5;3;0;2;0
KR_7393446607;Thresh;1;1363.1622314453125;0;1;36;6338;933;4511;894;14344;3430;8535;2378;331;1488;1160;14098;9330;4096;671;8866;6025;21;0;53;26;6;9;0;0
KR_7393351676;Renekton;1;0;7;1;30;28276;25623;2653;0;219901;210486;5930;3484;12117;27770;13178;35843;24678;10250;914;39297;13975;248;12;29;10;5;3;4;0
KR_7393351676;Zyra;1;0;2;1;28;14102;636;12445;1020;248811;16646;155700;76463;2300;38414;9070;21362;12078;8515;768;7916;7900;11;163;17;4;2;0;0;0
KR_7393351676;Zed;1;0;7;3;7;24545;22505;991;1048;135874;126885;7345;1643;951;951;2352;16297;8437;6900;959;9134;11605;204;4;22;6;5;2;0;0
KR_7393351676;Jhin;1;0;2;1;24;11092;10848;136;108;104363;101584;2278;501;249;249;2149;12089;4498;7164;427;5361;8775;191;4;22;12;3;3;1;0
KR_7393351676;Zilean;1;4618.42333984375;0;0;19;4283;1410;2080;792;12732;4613;4904;3214;984;984;6836;18524;8123;9115;1286;7697;6050;31;2;79;26;17;0;0;0
KR_7393351676;Nasus;0;0;0;0;17;12547;8524;3824;198;75272;59721;15294;256;2301;2301;3488;32961;27448;4960;553;22722;6208;119;0;18;8;1;1;0;0
KR_7393351676;Graves;0;0;3;1;16;20980;18251;551;2177;225577;185250;1059;39266;2961;17129;8522;21835;17814;3582;438;13360;11700;49;156;24;3;3;1;1;0
KR_7393351676;Leblanc;0;0;3;1;8;16691;1608;13972;1110;112824;11978;94446;6399;493;493;2078;18313;12611;5022;679;6862;9450;207;0;38;15;7;6;0;0
KR_7393351676;Ziggs;0;0;2;1;12;19741;1527;17959;254;137109;9070;125378;2660;4726;4933;433;13372;9705;2884;782;4326;9275;206;0;25;12;6;5;2;0
KR_7393351676;Leona;0;74.93865203857422;0;1;29;7021;2428;3978;614;16658;6305;6396;3956;1206;1206;1103;14295;10526;3255;514;14086;6025;21;0;84;51;6;13;0;0
KR_7393231744;DrMundo;1;0;2;1;15;30130;15794;14335;0;246185;190260;46101;9823;5044;10179;22051;67218;43082;15668;8467;63096;13600;312;2;25;12;7;0;2;0
KR_7393231744;MonkeyKing;1;0;3;1;19;18410;14869;2502;1038;315442;176208;27205;112027;5990;58319;21095;45484;32136;10795;2552;43916;12383;50;193;42;8;13;6;1;0
KR_7393231744;Syndra;1;0;3;1;43;28359;826;25830;1702;179971;13084;160320;6566;4350;4709;3275;24884;14290;9124;1468;13021;13450;240;6;40;13;6;4;4;0
KR_7393231744;Ezreal;1;0;5;3;5;39069;26458;11684;926;261418;214717;37593;9106;9082;14156;4132;24496;16630;6533;1331;15402;13988;301;4;19;6;6;1;1;1
KR_7393231744;Rakan;1;7703.79296875;2;1;23;6281;1652;3814;814;21510;8712;8560;4237;1759;2420;6764;21830;13617;6141;2071;30917;7800;65;0;130;73;31;16;1;0
KR_7393231744;Yone;0;0;2;1;20;41886;28813;6804;6267;293884;245229;34036;14618;4177;4177;11038;32897;20349;11928;620;38386;15450;319;15;27;13;2;2;2;0
KR_7393231744;Nidalee;0;8448.3447265625;2;1;13;25021;1038;21131;2851;262155;19629;166438;76086;0;9634;30494;41099;27230;13280;588;25280;11950;21;177;38;4;10;2;0;0
KR_7393231744;Smolder;0;0;0;1;16;29987;20735;4772;4479;194144;165537;18318;10288;0;311;7217;35587;17738;16612;1236;21876;12933;238;4;22;10;3;2;0;0
KR_7393231744;Kaisa;0;0;3;1;1;31761;19472;12102;186;254940;205259;41727;7953;1389;1560;2265;21875;12496;8596;782;16937;14925;318;4;22;13;6;1;0;0
KR_7393231744;Pyke;0;0;0;1;32;10972;8865;0;2107;18114;13101;0;5012;0;0;6060;25130;11956;11921;1253;14881;8475;46;1;183;93;35;17;0;0
KR_7393129718;Rengar;1;0;2;1;19;10856;10106;750;0;129266;118457;9151;1656;3716;19585;14858;30157;16986;12338;832;19403;10075;163;4;25;4;7;3;2;0
KR_7393129718;Diana;1;0;8;3;10;21559;2859;17985;714;364371;38703;250095;75572;11244;56545;12143;18433;12925;4935;572;45191;16610;54;211;33;6;8;4;5;2
KR_7393129718;Sylas;1;0;4;1;23;24624;1018;21812;1792;136994;8776;121709;6508;2960;6616;7951;26104;15839;8859;1405;17988;12300;170;7;33;7;7;4;2;0
KR_7393129718;Ezreal;1;0;4;3;2;27366;18384;8527;454;189040;161292;24460;3287;8507;25597;4370;16869;11078;5001;789;8892;12708;242;4;23;11;9;3;1;2
KR_7393129718;Blitzcrank;1;1192.995849609375;0;0;45;8523;2295;5354;874;14962;5432;6669;2860;630;1175;1876;19560;10080;8089;1391;16112;7850;32;0;94;43;15;10;1;0
KR_7393129718;Kennen;0;0;2;1;30;22367;4497;17869;0;135879;22388;104611;8880;1634;1634;3960;31435;15562;14956;916;18316;10660;206;0;20;7;4;2;1;0
KR_7393129718;Gragas;0;0;4;1;24;11902;1221;9447;1232;174943;16113;124451;34378;32;7153;13660;25469;15419;9489;560;15146;10150;35;106;27;6;6;4;0;0
KR_7393129718;Jayce;0;0;2;1;15;21440;17557;3192;691;194480;169285;16132;9062;1757;1757;2674;24536;10366;12759;1411;22799;12025;247;5;16;10;2;1;1;0
KR_7393129718;Corki;0;0;2;2;2;16413;10024;4344;2044;189252;104779;68109;16363;4530;4530;3521;18374;8720;9428;224;9689;12633;269;0;17;5;6;0;1;0
KR_7393129718;Pyke;0;0;0;1;13;4288;3266;0;1022;12077;9206;0;2870;0;0;4497;19686;9020;9943;722;9536;6225;24;0;111;59;11;11;0;0
KR_7393045815;Aatrox;0;0;7;2;30;25518;20623;4771;123;142521;127348;8706;6466;2851;7564;12041;30743;20117;8899;1726;27898;11640;183;4;22;8;1;2;0;0
KR_7393045815;Skarner;0;0;6;1;56;24668;17519;6301;848;196703;94541;25879;76282;2490;32438;12682;40453;26066;11251;3135;65939;11805;11;129;27;6;5;5;2;0
KR_7393045815;Orianna;0;1063.505859375;2;1;31;23261;1468;21699;94;118778;9876;106702;2200;7074;10619;993;21168;6536;13783;849;12615;9550;160;0;30;14;2;6;2;0
KR_7393045815;Zeri;0;0;5;1;6;21641;14631;6540;469;174287;120646;21080;32559;7014;12662;4328;19467;11088;7365;1013;12989;12025;204;12;17;9;3;0;3;0
KR_7393045815;FiddleSticks;0;0;0;1;71;19484;621;17976;886;53956;3968;45989;3997;785;8356;4605;22730;11780;10543;406;12491;8375;46;4;78;29;4;9;0;0
KR_7393045815;RekSai;1;0;2;1;18;10869;7613;3116;140;95103;78506;15765;832;8424;10353;13407;32253;18311;13238;703;25160;8900;154;4;17;5;3;0;1;0
KR_7393045815;Belveth;1;0;5;2;27;24805;16145;2928;5730;230920;157477;15200;58243;3349;12492;25308;40491;23542;16147;801;28187;11775;47;160;17;3;3;1;4;1
KR_7393045815;AurelionSol;1;0;6;2;27;34959;98;34750;110;129391;4589;118638;6162;2323;8817;2704;26489;12172;13923;393;12152;11800;197;0;18;9;2;0;0;0
KR_7393045815;Jinx;1;0;2;2;18;20772;19891;881;0;152390;150365;1511;514;5438;8463;3218;19422;12388;6729;304;9648;9825;201;8;14;8;4;1;1;0
KR_7393045815;Thresh;1;3944.934814453125;2;1;49;12359;2305;8902;1150;20861;4692;12868;3300;853;1501;2991;20892;9721;10952;218;19901;8350;22;0;77;46;7;12;0;0
KR_7392998288;KSante;0;0;2;1;21;10638;8653;1141;843;50549;47844;1141;1563;3980;3980;812;16545;9779;6703;62;15777;5100;98;0;7;4;0;0;1;0
KR_7392998288;Vi;0;0;0;0;1;698;668;0;30;100285;60718;0;39567;0;7425;6179;9112;7525;1577;10;10226;4075;4;90;13;3;4;1;0;0
KR_7392998288;Taliyah;0;0;0;0;13;5880;737;5018;124;63511;5373;57532;604;2046;2046;187;5650;3280;2369;0;2247;4625;120;0;5;5;0;2;0;0
KR_7392998288;Corki;0;0;0;1;0;8157;5586;1732;839;54452;32282;17109;5060;2461;2461;1303;7102;3841;2830;430;3161;6158;128;4;10;6;2;1;1;0
KR_7392998288;Rakan;0;821.5587158203125;0;0;9;2184;637;1315;231;12232;3888;3682;4661;1360;1360;684;8647;5310;3107;230;6492;4200;23;0;37;21;3;6;0;0
KR_7392998288;Zac;1;0;0;1;12;7518;2261;5256;0;47834;11035;36559;240;1229;1229;12913;15081;11874;2190;1016;9489;5075;81;4;9;4;2;1;1;0
KR_7392998288;Viego;1;286.8182067871094;3;1;6;3623;3137;274;212;129631;80099;4809;44722;179;24928;11203;15470;13103;2337;30;8108;5808;14;107;20;4;6;4;0;0
KR_7392998288;Orianna;1;682.6868896484375;2;1;8;7458;635;6822;0;43784;9421;34158;204;2406;2406;355;4984;2651;2018;314;2310;5050;104;0;14;4;3;4;0;0
KR_7392998288;Jinx;1;0;3;2;11;10957;10437;416;104;79961;76596;1136;2228;7302;11205;930;6553;5443;612;498;3057;8175;144;0;16;5;3;4;2;0
KR_7392998288;Blitzcrank;1;0;2;1;23;3876;1512;1948;416;9687;3289;2143;4254;0;288;419;7903;3650;3792;460;4752;4225;21;0;24;13;5;7;0;0
KR_7392915635;Cassiopeia;1;0;2;2;27;17681;509;17172;0;124584;10071;107955;6558;2424;3957;3444;23190;20216;2541;432;15842;9850;204;4;21;13;1;6;1;0
KR_7392915635;LeeSin;1;884.189453125;6;3;18;20039;16440;2453;1145;239558;120811;33484;85262;4590;39850;21323;35125;27498;6840;786;41590;12075;7;171;23;12;2;5;1;0
KR_7392915635;Ahri;1;0;0;1;10;10741;1197;8014;1529;133186;14431;74067;44688;4622;8571;3644;11998;5687;6002;308;5658;8275;205;0;25;10;7;1;2;0
KR_7392915635;Zeri;1;0;3;2;6;27688;19321;7747;619;169270;107541;47827;13900;4898;22038;2244;14968;12452;2158;358;11108;13625;228;6;27;7;9;1;2;0
KR_7392915635;Rakan;1;4902.19921875;2;1;36;6738;1123;4686;928;16044;5333;7604;3106;492;2704;5710;14465;10763;3418;283;20220;5850;19;0;96;52;7;10;0;0
KR_7392915635;Jayce;0;0;2;2;16;22452;18025;4349;78;119442;103792;14372;1278;4246;6406;1716;20673;9969;10332;371;21248;10775;173;6;43;12;9;3;1;0
KR_7392915635;Nocturne;0;0;3;1;140;18134;15709;1101;1323;184606;137743;2178;44684;2251;15056;15248;36524;25242;10529;752;23021;10450;25;132;22;5;6;2;1;0
KR_7392915635;Hwei;0;250.1333465576172;0;1;17;10560;854;9437;268;119466;12824;105257;1384;39;3147;441;14128;7507;5721;899;6456;9390;224;4;31;11;8;6;0;0
KR_7392915635;Xayah;0;0;4;2;14;13808;13562;0;246;126318;121571;0;4746;3985;7575;3959;17856;9534;7785;537;10129;9500;219;0;13;6;4;2;2;0
KR_7392915635;Thresh;0;2531.414794921875;0;1;24;3287;685;2348;254;13988;4544;6958;2486;169;465;397;18146;9366;7118;1661;16747;5325;25;0;56;26;5;3;0;0
KR_7392823541;Sion;1;0;4;2;67;20753;10963;8709;1080;170831;105882;37093;27855;1258;15244;8618;45781;32639;9848;3293;95784;13595;183;4;25;9;3;5;1;1
KR_7392823541;Zyra;1;0;2;1;37;30289;1016;26091;3181;411317;28661;272238;110416;3459;77981;12629;29395;17929;10457;1009;16313;14350;41;238;44;9;7;8;1;0
KR_7392823541;Pantheon;1;0;6;2;37;50024;45548;1446;3029;184435;174426;5181;4827;6596;13554;6849;31659;17203;12820;1635;26561;14975;205;4;42;5;6;3;2;1
KR_7392823541;MissFortune;1;0;4;1;17;37661;32851;2774;2034;358756;344244;7517;6994;12532;29843;12021;26694;19498;6260;936;35842;20300;344;32;28;11;8;0;5;2
KR_7392823541;Lulu;1;22232.48828125;0;0;71;13269;1445;8896;2927;37355;6445;25616;5293;636;6316;17857;20110;10046;8912;1151;10716;10125;40;0;151;73;18;19;0;0
KR_7392823541;KSante;0;1815.5340576171875;0;1;55;18297;15062;1925;1309;157264;143017;1925;12321;3970;4695;6744;50327;30037;17910;2379;61942;10900;182;0;23;12;4;0;1;0
KR_7392823541;Vi;0;0;4;1;30;17261;16369;580;312;324015;237274;4770;81971;2202;19481;13595;32252;20581;6071;5599;63402;13833;42;199;33;5;5;4;1;0
KR_7392823541;Hwei;0;1867.53955078125;2;1;40;27415;449;26845;120;223217;11380;197882;13955;262;1205;2301;30418;23386;6065;966;15376;13675;295;0;22;10;3;5;0;0
KR_7392823541;Smolder;0;0;4;2;12;42708;29254;7949;5505;303341;251305;33596;18439;2312;3033;11679;33382;23172;9033;1176;21555;16500;329;7;33;13;7;6;1;0
KR_7392823541;Leona;0;1282.921630859375;0;1;36;9021;1908;6337;775;28514;5535;18057;4921;286;286;4489;34582;21094;10695;2792;39688;7575;35;0;98;49;11;7;0;0
KR_7392777642;Renekton;0;0;2;1;14;6479;5760;719;0;56702;55241;1461;0;0;857;3049;14851;13707;1063;80;9853;4300;115;0;6;6;0;1;0;0
KR_7392777642;Viego;0;0;0;1;8;6266;5699;422;144;92940;61720;2677;28542;89;9725;9935;18662;14993;3284;384;9035;6408;9;88;24;5;3;8;0;0
KR_7392777642;Hwei;0;222.128662109375;2;1;14;7138;1533;5605;0;54920;7081;44354;3484;0;1510;0;6269;5888;381;0;3609;5175;123;0;7;5;1;1;0;0
KR_7392777642;Corki;0;0;3;2;0;13531;8333;3932;1266;55032;28640;22431;3960;1652;1652;1051;14199;10988;2965;246;7914;7108;98;0;10;5;1;1;1;0
KR_7392777642;Alistar;0;916.7550048828125;0;0;35;2935;583;2178;174;9354;1870;5673;1810;186;289;2403;16007;13339;2277;390;11904;3975;12;0;32;18;2;3;0;0
KR_7392777642;Yasuo;1;0;4;2;11;9840;8869;808;162;77904;64943;8322;4639;3397;3996;1462;7580;6734;737;108;7237;6375;123;0;12;6;2;1;1;0
KR_7392777642;Vi;1;0;3;2;21;12144;11848;0;296;125777;82352;0;43424;187;24907;8646;13817;11298;2518;0;14885;6733;10;88;11;4;2;2;0;0
KR_7392777642;Ambessa;1;0;2;1;7;7239;7239;0;0;50411;50411;0;0;0;0;1013;9646;4858;4660;127;8435;5350;118;0;9;4;1;2;0;0
KR_7392777642;Ezreal;1;0;3;1;0;13727;10845;2882;0;64472;55000;6708;2763;1914;1914;1829;10631;7009;2874;747;4495;6583;126;0;6;3;1;0;0;0
KR_7392777642;Gragas;1;111.1868896484375;0;1;30;6829;1055;5131;642;14476;2427;9941;2107;679;1538;2379;11862;8344;2915;601;6427;4925;14;2;39;16;6;5;1;0
KR_7392720040;Aurora;0;0;0;0;3;7846;1199;6647;0;89797;14000;72626;3170;4513;6323;2230;14319;5693;8398;227;6870;6050;157;0;21;8;3;3;1;0
KR_7392720040;LeeSin;0;125;0;1;8;5428;4561;491;374;148731;68385;27733;52612;0;13912;12041;23527;15405;7736;386;18055;6050;5;121;23;10;3;6;0;0
KR_7392720040;Akali;0;0;2;1;1;13614;1344;11555;714;82477;10693;71069;714;0;0;1596;14858;6230;8151;477;6513;7050;138;1;13;6;2;0;0;0
KR_7392720040;Aphelios;0;0;0;1;7;8132;7808;251;72;81399;78988;1976;434;551;551;2244;10474;8304;2135;34;5916;7310;172;0;11;6;3;1;0;0
KR_7392720040;Rell;0;0;0;1;25;3652;732;2272;648;7322;1552;3839;1930;0;438;445;13012;8890;3704;418;9667;4550;19;0;51;29;6;6;0;0
KR_7392720040;Ryze;1;0;3;1;24;14832;962;13870;0;115562;8999;106471;90;1153;2103;1641;12250;7193;4807;250;5845;7450;189;1;27;11;3;6;0;0
KR_7392720040;Graves;1;0;5;3;14;13033;11356;345;1330;164000;121063;1065;41871;1261;24137;6765;15057;8093;6770;193;8305;9650;6;126;17;3;3;2;0;0
KR_7392720040;Jinx;1;0;4;2;7;13267;12907;360;0;122642;121564;990;88;5342;5342;1759;7895;6208;1503;184;3220;8650;201;4;25;9;8;3;3;0
