MatchID;Champ Name;win;effectiveHealAndShielding;largestKillingSpree;largestMultiKill;timeCCingOthers;totalDamageDealtToChampions;physicalDamageDealtToChampions;magicDamageDealtToChampions;trueDamageDealtToChampions;totalDamageDealt;physicalDamageDealt;magicDamageDealt;trueDamageDealt;damageDealtToTurrets;damageDealtToObjectives;totalHeal;totalDamageTaken;physicalDamageTaken;magicDamageTaken;trueDamageTaken;damageSelfMitigated;goldSpent;totalMinionsKilled;neutralMinionsKilled;visionScore;wardsPlaced;wardsKilled;visionWardsBoughtInGame;turretKills;inhibitorKills
EUW1_7203085909;MonkeyKing;1;0.0;3;2;21;30540;25825;3471;1244;296723;185882;27597;83244;3659;53622;26639;62400;32706;26058;3634;51243;14458;48;180;43;5;9;5;2;0
EUW1_7203085909;Vex;1;0.0;2;2;34;35860;1877;33754;229;229866;15914;207350;6601;2770;7849;2324;26969;12643;11762;2563;20593;14975;300;0;45;17;7;7;2;0
EUW1_7203085909;Corki;1;0.0;4;1;4;27220;16659;5982;4578;190031;111349;60935;17747;4330;18843;5679;27511;14022;11765;1723;21577;12008;223;4;35;13;6;1;1;1
EUW1_7203085909;Braum;1;5678.771484375;0;0;49;10631;1899;8192;538;24990;5438;16924;2627;481;1851;8557;40785;15036;21249;4500;38833;8075;47;0;125;66;22;13;0;0
EUW1_7203085909;KSante;0;1523.5902099609375;3;1;55;29910;22726;3733;3450;198876;171390;6215;21270;2729;7173;10239;47066;27795;12094;7176;81552;13650;255;0;40;10;10;6;1;0
EUW1_7203085909;Nocturne;0;0.0;3;2;196;23927;20893;2048;986;274490;208086;3804;62599;658;24170;23351;64059;40309;15671;8078;36314;12625;39;165;38;7;6;1;0;0
EUW1_7203085909;Ahri;0;0.0;4;2;33;38628;1906;26119;10602;191532;16071;112625;62835;4874;5156;11661;38875;22135;15485;1254;15889;15400;264;0;61;22;14;4;2;0
EUW1_7203085909;Jhin;0;0.0;4;2;29;28858;26986;1319;551;282886;261421;20259;1205;4278;4964;7382;27971;20596;6110;1264;13324;14650;276;31;32;13;9;0;1;0
EUW1_7203085909;Xerath;0;1067.239990234375;2;1;40;41741;1067;40673;0;73930;4996;64000;4933;769;836;3818;18391;9044;9055;291;6236;9550;25;0;97;43;9;2;0;0
EUW1_7202999924;LeeSin;1;1202.3890380859375;0;1;38;37685;30263;6975;446;241390;175021;62004;4364;14263;23509;29435;50088;29402;19452;1234;60263;14600;266;1;31;12;3;4;4;0
EUW1_7202999924;JarvanIV;1;0.0;0;1;32;18952;16453;1725;773;208388;129253;13454;65681;4114;39746;21602;42485;26414;15404;666;57863;11750;27;153;54;5;16;4;3;0
EUW1_7202999924;Leblanc;1;0.0;6;1;32;38072;3023;32811;2237;139485;15872;111642;11970;1121;1250;7228;31752;19479;11194;1078;18873;13800;196;0;38;16;9;2;1;1
EUW1_7202999924;Jhin;1;0.0;8;3;30;27205;26221;714;269;279129;262090;11492;5546;8299;33138;4248;18860;12127;6417;316;9724;14550;267;24;31;13;5;6;2;1
EUW1_7202999924;Velkoz;1;1003.9576416015625;2;1;34;31413;480;22569;8363;72677;3822;54877;13977;1738;2941;2103;18358;10474;7605;278;7675;9050;49;0;75;35;7;0;0;0
EUW1_7202999924;Maokai;0;0.0;0;1;73;20635;3059;17259;316;105735;19142;85445;1148;2485;3042;19478;59521;34808;20847;3865;52976;8925;144;0;20;8;4;1;0;0
EUW1_7202999924;MonkeyKing;0;0.0;4;1;23;36567;30390;4393;1783;276997;154307;23034;99656;1634;17174;21717;56530;35599;18003;2928;48672;13583;14;174;32;15;3;2;0;0
EUW1_7202999924;Veigar;0;0.0;2;1;15;23402;2612;20565;223;197393;12233;183937;1223;6531;7136;4351;29220;13222;14667;1331;18369;12160;237;7;15;14;1;2;3;0
EUW1_7202999924;Ashe;0;0.0;3;2;49;25244;21760;2295;1188;175863;158760;2483;14620;3844;4893;2873;23493;13628;7807;2057;12152;12775;230;10;41;13;10;3;2;0
EUW1_7202999924;Lux;0;3224.49365234375;0;0;43;12738;1126;11549;62;28982;3526;23899;1556;169;547;2837;16664;8511;6246;1906;6123;7175;35;0;94;49;10;11;0;0
EUW1_7202919541;Gragas;0;0.0;7;1;120;60546;7034;53258;254;274538;23296;243220;8021;6402;8976;39922;70222;43842;17933;8446;112027;16600;272;0;18;6;2;2;2;0
EUW1_7202919541;Vi;0;0.0;2;1;60;38970;37738;0;1232;287459;202856;0;84603;175;39836;22196;56287;36078;14139;6069;88628;15350;27;167;41;5;10;4;0;0
EUW1_7202919541;Sylas;0;0.0;2;1;18;28053;1507;26363;182;141895;15878;123321;2696;3429;6333;14923;57812;35919;17229;4663;33916;12800;176;4;12;8;1;0;1;0
EUW1_7202919541;Varus;0;0.0;7;4;41;65941;50727;14392;821;255780;224973;23233;7573;7862;22971;5546;25294;16443;7069;1781;15960;17450;233;12;9;8;1;0;3;1
EUW1_7202919541;Pyke;0;0.0;4;2;32;17733;13596;0;4137;26454;21504;0;4949;0;1020;7192;31397;19202;9667;2527;13398;10975;29;0;118;50;17;9;0;0
EUW1_7202919541;Sion;1;0.0;0;1;57;51244;29946;13606;7692;246422;181933;42641;21847;9089;9293;18894;117807;57097;52246;8463;117442;14000;266;0;11;4;1;0;2;0
EUW1_7202919541;Ahri;1;0.0;3;2;57;56421;4178;37955;14287;181463;14410;110621;56431;5043;7634;6735;35008;16051;15175;3781;14219;14375;203;0;27;9;4;3;0;0
EUW1_7202919541;Graves;1;0.0;2;1;34;37710;31317;1000;5392;368860;305399;2333;61125;1918;43000;14557;43723;28052;13150;2520;32934;14650;90;196;31;2;9;0;0;1
EUW1_7202919541;Caitlyn;1;586.5751953125;3;2;38;49270;43298;950;5020;282575;274458;1476;6640;9470;20274;8327;31429;18551;8620;4257;13554;14750;239;15;19;8;4;0;5;0
EUW1_7202919541;Renata;1;15413.080078125;2;1;38;17753;3166;8680;5906;58260;14075;35137;9047;1040;7780;10716;27506;18107;6898;2499;27915;10125;38;2;108;51;15;11;1;0
EUW1_7202791078;Jayce;1;0.0;6;2;12;18920;15694;2979;246;87223;73365;11968;1889;7029;7029;546;10519;5743;4371;405;7135;7900;147;0;13;6;1;2;2;0
EUW1_7202791078;Elise;1;0.0;3;1;16;5131;498;4209;423;92064;13268;42707;36088;1456;16795;8345;12953;10678;1889;385;5585;5250;2;75;8;0;2;0;0;0
EUW1_7202791078;Yasuo;1;0.0;4;1;13;9449;7983;1447;18;57634;44562;8551;4520;3607;5551;797;12225;8269;3077;878;9732;6400;100;0;4;3;0;0;1;0
EUW1_7202791078;Ashe;1;0.0;3;1;18;8457;7280;1177;0;68157;50410;10627;7119;3348;3348;1287;5475;3538;1135;800;2729;7825;137;0;10;4;1;0;1;0
EUW1_7202791078;TahmKench;1;754.527099609375;0;1;16;7032;1556;5282;194;17939;5416;8665;3857;2344;2344;2257;7186;4461;2278;447;3442;4250;15;0;34;14;3;2;1;0
EUW1_7202791078;Sett;0;0.0;0;1;18;8455;7429;0;1026;35119;32587;0;2531;0;0;297;15862;11438;4018;405;10463;3625;78;0;7;5;0;1;0;0
EUW1_7202791078;Vi;0;0.0;0;1;10;3495;3180;0;314;110489;75286;0;35203;0;7548;6280;14978;11004;3716;257;12645;4633;8;103;11;6;1;2;0;0
EUW1_7202791078;Sylas;0;0.0;0;1;13;9195;145;8823;225;47253;4260;41227;1765;0;0;2713;13929;10538;3348;42;6287;5500;99;0;5;2;1;0;0;0
EUW1_7202791078;Corki;0;0.0;2;1;0;8149;5280;1799;1069;68045;39006;22972;6066;848;848;643;9580;6869;2711;0;5284;5033;136;0;7;4;1;0;0;0
EUW1_7202791078;Rell;0;0.0;0;0;7;2143;588;1274;280;9442;2404;3344;3693;0;0;0;7677;4761;2739;176;5978;3300;23;0;21;12;1;4;0;0
EUW1_7202727305;Gnar;0;0.0;3;1;32;20000;17760;1870;370;98266;90635;6757;874;3469;3469;1948;27929;14484;12179;1265;22008;10683;156;8;33;16;3;6;2;0
EUW1_7202727305;Zac;0;383.70703125;12;1;49;23029;1467;19873;1687;241868;22633;140353;78881;2517;27491;59675;42230;23553;13714;4962;55467;12150;52;155;19;1;5;0;1;0
EUW1_7202727305;Yone;0;0.0;2;1;16;16717;11986;2807;1924;137291;115598;14269;7423;1692;1692;3790;27444;11891;14276;1276;19509;9700;197;4;30;11;3;4;0;0
EUW1_7202727305;Swain;0;0.0;5;2;27;12838;757;12081;0;149747;9919;135548;4278;4303;4729;5392;19802;9155;9835;811;12366;12550;224;0;17;8;2;0;1;0
EUW1_7202727305;Rell;0;1043.900390625;3;1;35;8211;2148;4915;1148;18273;5173;8561;4538;994;3173;1065;19037;9957;8635;445;23741;6975;24;0;70;30;14;5;0;0
EUW1_7202727305;Irelia;1;0.0;3;1;15;23221;17216;5659;346;214182;182306;26892;4982;9383;12548;11736;31851;22030;8714;1106;28429;12350;246;17;35;12;5;4;4;0
EUW1_7202727305;Graves;1;0.0;5;2;32;28873;22791;1022;5059;328479;263770;1882;62825;9335;47162;8987;24955;16358;7928;669;16701;14275;51;184;28;6;6;3;2;1
EUW1_7202727305;Akali;1;0.0;3;2;2;26768;1449;24290;1028;120917;11286;107752;1878;2938;3495;250;27112;16054;9750;1307;14419;12550;176;0;31;11;5;2;1;0
EUW1_7202727305;Brand;1;0.0;0;0;30;18824;808;17754;261;130788;17473;112058;1257;624;3092;1510;19476;7853;11045;577;9114;8000;210;2;5;6;0;0;0;0
EUW1_7202727305;Nami;1;7997.83740234375;0;0;29;9005;1078;7097;830;27180;4857;19783;2538;1083;2465;8523;12739;5571;6836;331;4739;6500;30;0;95;50;9;8;1;0
EUW1_7202686899;Jayce;0;0.0;0;0;4;10636;9332;1304;0;99709;85713;13535;460;2954;2954;441;10038;6435;3177;424;5687;7900;197;0;20;9;5;2;1;0
EUW1_7202686899;Viego;0;0.0;3;1;13;9529;8151;790;588;159299;108864;9732;40701;2571;20881;13934;29678;19342;9668;668;15482;8575;16;121;18;3;2;4;1;0
EUW1_7202686899;Ahri;0;0.0;4;2;15;19176;1624;12171;5380;79172;10121;41451;27599;0;835;3822;18379;8840;8997;541;6804;7725;138;0;30;13;4;5;0;0
EUW1_7202686899;Jhin;0;0.0;2;1;6;9591;9303;287;0;73507;73219;287;0;0;263;2597;13764;9493;3876;394;6199;8050;154;1;11;6;2;0;0;0
EUW1_7202686899;Xerath;0;251.19998168945312;2;1;15;10517;668;9848;0;29605;4717;22731;2155;51;1183;551;14077;9058;4711;307;4080;5425;38;0;54;21;7;1;0;0
EUW1_7202686899;Singed;1;0.0;0;1;19;9525;583;8602;338;100455;4315;83066;13073;2617;2938;2160;17182;12644;3699;838;14954;7775;168;0;14;8;0;1;1;0
EUW1_7202686899;MonkeyKing;1;0.0;6;2;11;14952;11743;2371;838;186473;97720;15164;73588;1744;18278;13967;27811;18056;8573;1181;18914;9333;8;148;21;9;2;1;1;0
EUW1_7202686899;Taliyah;1;0.0;2;2;24;15882;1103;14779;0;86726;6686;80007;32;524;2166;341;14717;7300;5065;2351;7383;8200;142;1;13;8;2;2;0;0
EUW1_7202686899;Smolder;1;0.0;5;1;5;19156;16715;2441;0;129063;116916;6588;5558;5463;11128;4425;11622;6636;4480;505;5173;8850;185;4;4;4;1;0;1;0
EUW1_7202686899;Pyke;1;0.0;0;1;17;8656;7496;0;1160;19149;15386;0;3763;0;0;2291;13535;6823;5620;1091;6528;7025;24;0;68;31;9;3;0;0
EUW1_7202565084;Yone;0;0.0;2;2;28;23088;16781;3921;2386;167194;143595;17734;5864;2046;12310;8348;36643;16891;16876;2874;31654;12875;204;9;29;11;5;3;1;0
EUW1_7202565084;Warwick;0;0.0;2;2;37;15019;7013;7227;777;221779;108486;45948;67343;0;37152;30908;53473;30015;18515;4942;33183;12350;18;151;22;1;7;0;0;0
EUW1_7202565084;Aurora;0;362.2412109375;10;3;15;41338;2559;33750;5028;158424;15333;132536;10555;3194;11462;8163;34748;14806;16469;3471;15821;14450;207;0;17;4;5;0;1;0
EUW1_7202565084;Caitlyn;0;0.0;4;2;24;32261;30655;600;1005;215374;211232;1060;3081;4580;11021;6039;24575;11303;10873;2398;9716;14325;246;12;23;11;3;1;1;0
EUW1_7202565084;Poppy;0;0.0;0;1;42;13083;9039;887;3157;25651;17033;1268;7349;253;657;231;34711;16610;14365;3735;30999;7250;20;0;87;50;4;8;1;0
EUW1_7202565084;Malphite;1;0.0;0;1;48;23724;4143;18489;1092;122701;34776;71123;16801;5128;9320;3219;36983;18024;15708;3250;63697;10025;156;0;25;14;7;3;2;0
EUW1_7202565084;Belveth;1;0.0;6;2;49;38754;24063;6487;8203;322950;215866;21396;85688;3380;48933;30619;49673;31160;11873;6639;51176;15025;53;199;40;3;18;1;2;1
EUW1_7202565084;Syndra;1;0.0;6;2;52;41579;1533;35060;4985;203782;11850;178520;13410;8590;8590;597;23250;15576;6546;1127;13363;16650;225;8;11;7;2;0;3;0
EUW1_7202565084;Jhin;1;0.0;3;2;32;26678;24360;1305;1012;198875;179571;13872;5431;3954;15948;3177;20266;14957;4719;589;12146;12825;225;3;20;9;2;2;2;0
EUW1_7202565084;Rell;1;954.9427490234375;0;1;62;15578;2754;10695;2128;27132;6452;14273;6405;962;1753;1620;24083;11819;10409;1854;36163;7350;29;0;94;48;6;10;0;0
EUW1_7202395701;Yone;0;0.0;2;1;23;20111;15946;3368;796;173980;150587;19354;4038;195;195;13159;44574;26256;16461;1856;34672;12825;216;12;19;6;4;3;1;0
EUW1_7202395701;Pantheon;0;0.0;2;1;22;15893;13514;1048;1330;243440;179096;2057;62286;400;21774;14447;38028;21559;15400;1068;27492;12300;34;151;26;6;3;4;0;0
EUW1_7202395701;Smolder;0;0.0;3;2;17;30024;23084;4336;2603;204540;167327;21710;15502;2612;3030;4438;34884;19587;14352;943;19923;11708;263;0;17;9;1;1;0;0
EUW1_7202395701;Ziggs;0;0.0;4;1;18;20540;960;19579;0;249610;13954;231825;3830;2318;2667;2099;18425;11400;6595;428;8625;13425;290;4;16;9;2;1;0;0
EUW1_7202395701;Senna;0;9157.26953125;0;0;67;10934;10593;341;0;28452;24897;341;3214;1359;3756;15932;24024;10764;12292;966;9477;8325;34;0;118;49;19;7;1;0
EUW1_7202395701;Jax;1;0.0;5;1;21;29208;19369;9124;714;239524;161337;68862;9324;16414;23268;5515;33565;24405;7969;1190;31031;13933;224;20;28;12;3;4;5;2
EUW1_7202395701;Zyra;1;190.25;4;1;50;34018;1659;30279;2079;371724;27211;240288;104226;1211;50136;11480;23782;16875;6611;294;15506;13800;34;237;40;4;9;2;1;1
EUW1_7202395701;Nautilus;1;2021.07373046875;0;1;64;13444;4360;7759;1324;24362;9269;11287;3805;1801;2759;1414;25449;14977;7683;2788;37680;9880;15;0;110;49;7;10;0;0
EUW1_7202395701;Caitlyn;1;0.0;6;2;21;41262;39647;593;1022;335601;330939;1021;3640;11168;38435;9258;18989;10482;7971;535;16069;17450;316;7;42;12;8;2;4;0
EUW1_7202395701;Galio;1;1746.0013427734375;0;1;39;14941;203;14613;124;112794;6065;104958;1770;834;5676;2588;32541;28276;2344;1920;55370;9700;162;0;26;14;2;2;0;0
EUW1_7201164447;KSante;0;0.0;4;1;24;21733;19256;2334;141;126871;121243;2334;3292;3127;3127;3428;32049;22005;8601;1443;42628;9875;187;0;18;7;1;3;1;0
EUW1_7201164447;Khazix;0;0.0;2;1;6;14743;12747;1114;880;229797;180591;1114;48091;0;27743;12963;27984;22780;4149;1054;12311;10950;28;152;8;2;1;0;1;0
EUW1_7201164447;Morgana;0;215.43450927734375;0;1;29;10792;416;10376;0;109354;10389;87442;11522;1883;1883;3342;21631;17307;3792;531;9655;7750;143;16;13;7;1;0;0;0
EUW1_7201164447;Corki;0;0.0;2;1;4;23546;15140;5885;2520;123670;63195;52475;7999;1981;1981;2865;26347;13688;12315;343;11322;9533;194;0;18;11;3;4;1;0
EUW1_7201164447;Nami;0;11358.2236328125;2;2;19;7756;680;7076;0;16790;4407;10265;2118;667;667;12775;13470;8088;5141;240;4833;6250;23;0;58;28;7;0;0;0
EUW1_7201164447;Akali;1;0.0;0;0;1;11616;1665;9950;0;88615;10558;78056;0;1336;1336;3292;22753;19214;3128;410;10672;7200;166;0;11;6;1;2;1;0
EUW1_7201164447;Graves;1;0.0;7;1;15;21947;18831;657;2459;243614;200210;1930;41473;47;28838;9820;19649;13706;5282;660;10995;12225;37;160;26;4;8;3;0;0
EUW1_7201164447;Qiyana;1;0.0;15;3;16;27829;24584;2092;1153;157450;141378;14396;1675;3303;8562;3824;17950;9655;7626;668;10049;13300;208;4;14;4;2;2;1;0
EUW1_7201164447;Brand;1;0.0;0;1;11;20136;1146;18990;0;94768;11541;82462;763;1000;7516;1925;18834;10268;7629;935;7851;7650;164;0;22;9;4;3;1;0
EUW1_7201164447;Senna;1;6518.30126953125;0;0;25;11431;11056;374;0;26736;24978;374;1383;1469;4594;11788;18437;12074;5495;867;8730;6600;21;4;50;19;8;0;0;0
EUW1_7201088088;Ambessa;0;0.0;0;1;12;19559;18093;0;1466;143929;140895;0;3034;176;7569;4031;25422;12466;12214;741;25689;10875;214;4;17;8;0;2;1;0
EUW1_7201088088;Taliyah;0;0.0;3;2;48;37227;832;33320;3074;294658;13801;229944;50913;0;20124;6402;22157;14327;6244;1585;10779;13275;57;160;31;4;4;3;0;0
EUW1_7201088088;Fizz;0;0.0;3;2;16;18501;2840;13443;2218;142256;21362;111383;9511;1754;1754;484;23373;11519;10409;1444;12804;11200;215;2;15;2;4;0;0;0
EUW1_7201088088;Ezreal;0;0.0;0;1;0;26510;17634;8374;501;151365;120121;20139;11104;1108;5770;4307;25450;8004;16382;1062;11013;10283;211;0;11;9;1;0;0;0
EUW1_7201088088;Morgana;0;3502.19775390625;0;1;70;11246;454;10656;134;33790;3870;28393;1526;0;800;6099;17107;5778;10189;1139;9497;6900;40;3;92;37;8;6;0;0
EUW1_7201088088;Jax;1;0.0;3;1;14;20226;11668;7977;580;184968;125539;39931;19496;10858;11095;4778;31091;18178;11501;1412;22902;13458;220;12;18;9;2;1;4;0
EUW1_7201088088;Zac;1;279.1416931152344;4;1;28;15457;1469;12357;1630;351184;32371;204291;114521;1244;35990;78506;46755;26905;17051;2798;77439;13400;56;223;29;4;7;0;0;0
EUW1_7201088088;Yone;1;0.0;5;1;20;26214;19390;3162;3661;230488;199489;21215;9783;3074;31134;13672;39243;14454;22444;2345;29856;12925;198;21;18;10;1;1;0;1
EUW1_7201088088;Veigar;1;0.0;3;1;12;23737;1510;22115;112;200605;15717;178950;5937;10883;11356;1221;22267;12644;8744;878;13119;12300;218;4;16;10;3;0;4;2
EUW1_7201088088;Sona;1;25791.30859375;2;2;14;10577;2018;8270;288;25099;5411;18779;908;3341;3943;25736;16104;6256;9504;343;8699;9225;16;0;84;34;8;1;3;0
EUW1_7201053881;Akali;0;0.0;6;1;4;14691;2257;11481;953;130576;22732;105176;2667;3193;3551;1313;21143;13346;6514;1282;15941;10625;234;0;12;5;4;3;1;0
EUW1_7201053881;Udyr;0;0.0;0;1;13;12066;10462;1412;192;140014;72484;28271;39258;0;6782;10145;36558;21067;13790;1700;25023;7233;18;99;12;3;1;0;0;0
EUW1_7201053881;Yone;0;0.0;0;0;8;10932;7473;2020;1438;120342;97115;13708;9518;219;219;5241;25550;17037;6479;2033;20645;7575;168;20;10;8;0;0;0;0
EUW1_7201053881;Ezreal;0;0.0;0;1;0;12225;7030;5195;0;113277;98331;13276;1670;2658;3950;1670;15194;9074;5458;661;6715;9158;184;0;11;4;3;1;0;0
EUW1_7201053881;Bard;0;1825.52392578125;0;1;42;13592;5722;7047;821;18721;7672;9867;1181;0;324;2728;20531;9427;9699;1404;14066;5150;15;0;50;21;7;0;0;0
EUW1_7201053881;Ambessa;1;0.0;3;1;13;18211;16049;363;1798;121087;112758;363;7965;3344;3629;5721;23152;11204;10993;955;20603;8625;175;0;17;8;1;1;1;0
EUW1_7201053881;Kindred;1;1982.352783203125;8;2;9;25153;19010;3953;2189;230771;146019;25094;59658;4330;57238;18911;31789;25525;5756;507;17207;10600;7;154;23;9;1;2;1;0
EUW1_7201053881;Corki;1;0.0;2;1;0;24122;14683;6755;2683;169443;95795;55450;18197;10163;10866;3189;20603;13726;5502;1373;10830;12358;212;16;17;9;3;2;1;0
EUW1_7201053881;Ziggs;1;0.0;3;1;13;19209;937;18014;256;168059;16470;145733;5854;12653;21378;807;9744;6251;3492;0;4901;9950;217;7;10;7;0;0;7;0
EUW1_7201053881;Nami;1;11496.02734375;3;1;29;12346;1892;10298;154;22943;5203;15915;1824;2232;3466;13551;12622;6800;5252;569;5200;7600;15;0;70;30;6;2;1;1
EUW1_7201017559;Jayce;1;0.0;3;1;17;26021;19922;5639;460;189623;164331;20856;4435;7097;11364;2173;22594;11705;10028;860;16300;10775;213;20;34;10;4;1;2;0
EUW1_7201017559;Graves;1;0.0;2;1;26;23550;19402;1185;2962;265882;206634;2632;56615;1142;25594;9452;27751;14917;12139;695;19057;12250;53;145;30;5;3;4;0;0
EUW1_7201017559;Ahri;1;0.0;3;1;34;33781;2385;24390;7004;149269;15249;88593;45426;4696;5434;5882;24504;13086;11013;405;12909;11775;186;4;31;11;5;3;1;0
EUW1_7201017559;Caitlyn;1;0.0;7;4;10;40482;38964;576;941;221058;210726;1184;9148;11142;47553;7209;21659;14007;6854;797;19508;16500;212;16;34;11;5;2;5;2
EUW1_7201017559;Karma;1;11861.5595703125;0;1;27;12614;642;10977;994;30534;3036;25061;2436;534;3067;6194;19325;12079;6577;669;14488;6850;31;2;77;29;12;0;0;0
EUW1_7201017559;Shen;0;2517.95654296875;3;1;34;17758;9909;6651;1198;81748;38340;35515;7892;388;388;2156;35562;22474;9644;3443;44434;9400;138;0;18;9;3;0;0;0
EUW1_7201017559;Nocturne;0;0.0;2;1;183;16884;14432;1420;1030;216287;165091;3229;47966;1388;13179;20957;43120;33100;7849;2169;31865;11125;50;124;26;14;4;1;1;0
EUW1_7201017559;Ryze;0;0.0;3;1;22;23235;1324;21819;91;206843;8291;198438;113;832;832;4329;35031;19943;11308;3778;23169;13000;245;3;9;6;1;0;0;0
EUW1_7201017559;Ezreal;0;0.0;3;2;0;22994;14258;8624;112;148982;128640;17070;3271;4278;4278;3546;22113;14821;6768;523;9686;10933;209;4;15;10;1;1;2;0
EUW1_7201017559;Blitzcrank;0;0.0;3;1;45;10139;3781;5361;996;18251;6918;7287;4045;258;698;1218;27812;17064;8299;2447;17530;7775;27;0;69;32;7;1;0;0
EUW1_7200981836;Jax;1;0.0;5;2;23;27779;16043;11274;462;188482;125873;49453;13154;12532;13739;7569;29741;18661;9728;1350;23766;13108;245;0;24;12;2;3;2;0
EUW1_7200981836;Ivern;1;16364.1953125;0;1;53;9957;2280;4787;2889;163612;9424;12328;141859;1267;21167;9461;18622;11689;5562;1370;14119;8650;5;123;30;5;2;4;1;0
EUW1_7200981836;Ambessa;1;0.0;3;1;19;35444;33815;116;1512;140679;131779;867;8031;4596;8223;6216;27355;15050;10600;1704;28020;9850;202;0;8;3;0;0;0;1
EUW1_7200981836;Ziggs;1;0.0;3;1;15;29511;1886;27505;118;151921;10051;138824;3045;5197;9076;1057;14718;11688;2054;975;6670;12350;197;0;21;9;3;2;4;0
EUW1_7200981836;Nautilus;1;0.0;0;1;66;10549;2509;7298;742;22619;7404;11013;4201;891;2874;434;24379;16259;6838;1281;27103;6075;21;0;80;36;6;9;0;0
EUW1_7200981836;Gragas;0;0.0;0;0;44;11018;693;10268;56;135251;12021;111955;11274;796;3063;7923;29643;15821;12837;984;22133;8400;192;0;18;8;3;0;0;0
EUW1_7200981836;Viego;0;27.405269622802734;2;1;26;16978;14770;1338;870;221649;159683;5893;56072;0;29397;22544;39359;24491;13837;1030;23521;11200;8;163;32;7;2;5;0;0
EUW1_7200981836;Kassadin;0;0.0;3;2;9;23829;2149;20235;1444;119002;16408;100048;2545;3365;3365;9886;37017;26610;7832;2574;29197;9775;181;0;18;4;3;1;1;0
EUW1_7200981836;Lucian;0;0.0;6;2;1;23320;20037;2369;913;184776;173720;9781;1275;4512;13400;3691;16360;7177;8930;252;9096;13500;242;7;18;9;6;0;2;0
EUW1_7200981836;Pyke;0;0.0;4;2;48;18050;14178;474;3398;23934;18259;474;5200;79;79;5842;21689;9559;11247;883;9777;9300;19;0;72;30;7;2;0;0
EUW1_7200936306;Gnar;0;0.0;3;1;38;24710;19324;4648;737;200803;175827;19751;5224;3011;13349;3371;33714;20044;9236;4433;31270;12558;279;0;24;14;5;1;2;0
EUW1_7200936306;Sylas;0;0.0;3;2;24;26386;79;22883;3423;290427;10770;191740;87916;0;13561;25339;51704;34534;11073;6097;26102;13225;15;192;24;4;3;1;0;0
EUW1_7200936306;Ambessa;0;0.0;3;2;22;34153;31823;0;2330;232235;229238;0;2996;3199;6930;9891;34973;21200;7907;5865;52503;14600;282;12;26;7;3;6;1;0
EUW1_7200936306;Jinx;0;0.0;2;1;19;15011;13676;574;760;256415;253061;854;2499;3461;14359;5385;21585;13301;6129;2154;13012;14000;300;8;17;9;6;0;1;0
EUW1_7200936306;Shaco;0;0.0;2;1;57;19919;6080;9723;4115;48532;20759;21828;5944;0;1618;2992;24297;15742;7101;1453;10101;10600;59;0;178;86;31;10;0;0
EUW1_7200936306;Darius;1;0.0;5;2;35;30285;21789;0;8495;285150;260861;0;24289;4657;7962;14965;41364;23739;11028;6596;51638;16300;303;15;33;7;7;4;1;1
EUW1_7200936306;Graves;1;0.0;3;2;19;21973;17112;1179;3681;380242;309119;2321;68800;4721;58268;13305;33953;22341;9602;2009;26856;15175;101;195;38;7;9;6;2;1
EUW1_7200936306;Yone;1;0.0;3;2;42;35200;25478;5570;4152;304249;262617;31866;9765;6881;16930;15050;42004;32788;7900;1316;52841;14975;279;21;27;8;5;1;2;0
EUW1_7200936306;Ziggs;1;0.0;2;1;14;30983;1854;28751;377;245394;14476;225864;5053;7833;11326;943;16015;10005;5243;765;7490;13975;283;10;33;12;8;3;5;0
EUW1_7200936306;Pyke;1;456.48944091796875;4;1;22;10622;7611;0;3011;30067;23231;0;6835;1960;2585;7585;24422;15139;7764;1518;10746;9550;40;0;169;75;24;8;1;0
EUW1_7200912652;Karma;1;1659.138916015625;0;1;35;18934;1605;16447;882;96674;12159;82145;2370;4734;4734;1294;16097;11771;3441;883;17379;9325;178;0;18;7;3;1;2;0
EUW1_7200912652;Nocturne;1;0.0;7;2;126;19146;16365;1290;1491;231163;169624;2714;58824;6002;49041;22323;36158;25932;9373;852;20885;11550;30;144;25;8;1;4;2;1
EUW1_7200912652;Sylas;1;0.0;6;1;25;24759;309;23669;780;130486;6814;113689;9982;11348;11348;13328;29208;21019;6656;1532;20164;10775;199;0;18;5;2;4;5;0
EUW1_7200912652;Jinx;1;0.0;6;2;10;20403;19418;330;655;104323;97946;610;5767;5487;6643;4186;15465;10239;4713;513;6882;10375;151;12;14;8;2;2;1;1
EUW1_7200912652;Rell;1;790.1498413085938;0;1;31;6501;1081;4474;946;19679;4170;8047;7461;274;6572;355;17880;11209;5429;1241;23471;6800;20;0;77;35;7;8;0;0
EUW1_7200912652;KSante;0;341.4150695800781;0;1;28;13957;11037;790;2129;86462;83385;790;2287;72;72;1650;22771;8032;13648;1090;27229;7450;165;0;33;7;6;2;0;0
EUW1_7200912652;Ekko;0;0.0;2;2;12;20210;1977;17162;1071;199540;23388;121481;54670;0;6372;14343;31328;20137;10507;683;17985;9875;17;143;25;3;5;1;0;0
EUW1_7200912652;Zed;0;0.0;2;1;9;18838;16554;1351;933;92815;85188;6650;976;0;0;1147;21920;9361;11980;578;13504;7775;137;4;24;6;5;3;0;0
